Release DateTime,Release Name,Release Filename,Release URL,QuickStats Only Release,Release Static Link,Release Includes JSON
2023-03-31T15:00:00Z,"Peanut Prices",pnpr1323,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-04-03T15:00:00Z,"Cotton System",cact0423,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2023-04-03T15:00:00Z,"Dairy Products",dary0423,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2023-04-03T15:00:00Z,"Fats & Oils",cafo0423,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2023-04-03T15:00:00Z,"Grain Crushings",cagc0423,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2023-04-03T16:00:00Z,"Crop Progress",prog1323,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-04-04T15:00:00Z,"Hatchery Production - Ann.",htpdan23,https://usda.library.cornell.edu/concern/publications/9306sz28s,N,N,N
2023-04-05T15:00:00Z,"Broiler Hatchery",brls1423,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-04-06T15:00:00Z,"Peanut Prices",pnpr1423,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-04-10T15:00:00Z,"Crop Production Historical Track Records",croptr23,https://usda.library.cornell.edu/concern/publications/c534fn92g,N,N,N
2023-04-10T16:00:00Z,"Crop Progress",prog1423,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-04-11T12:00:00Z,"Crop Production",crop0423,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2023-04-12T15:00:00Z,"Broiler Hatchery",brls1523,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-04-14T15:00:00Z,"Peanut Prices",pnpr1523,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-04-14T15:00:00Z,"Turkey Hatchery",tkha0423,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2023-04-17T15:00:00Z,"Potato Stocks",post0423,https://usda.library.cornell.edu/concern/publications/47429915b,N,N,N
2023-04-17T16:00:00Z,"Crop Progress",prog1523,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-04-19T15:00:00Z,"Broiler Hatchery",brls1623,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-04-19T15:00:00Z,"Livestock Slaughter - Ann.",lsan0423,https://usda.library.cornell.edu/concern/publications/r207tp32d,N,N,N
2023-04-19T15:00:00Z,"Milk Production",mkpr0423,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2023-04-19T15:00:00Z,"National Hemp Report",hempan23,https://usda.library.cornell.edu/concern/publications/gf06h2430,N,N,N
2023-04-20T15:00:00Z,"Chickens and Eggs",ckeg0423,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2023-04-20T15:00:00Z,"Livestock Slaughter",lstk0423,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2023-04-21T15:00:00Z,"Cattle on Feed",cofd0423,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2023-04-21T15:00:00Z,"Peanut Prices",pnpr1623,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-04-24T16:00:00Z,"Crop Progress",prog1623,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-04-25T15:00:00Z,"Cold Storage",cost0423,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2023-04-25T15:00:00Z,"Poultry Slaughter",psla0423,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2023-04-26T15:00:00Z,"Broiler Hatchery",brls1723,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-04-26T15:00:00Z,"Dairy Products - Ann.",daryan23,https://usda.library.cornell.edu/concern/publications/jm214p131,N,N,N
2023-04-26T15:00:00Z,"Peanut Stocks and Processing",pnst0423,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2023-04-27T15:00:00Z,"Meat Animals - PDI",meatan23,https://usda.library.cornell.edu/concern/publications/02870v85d,N,N,N
2023-04-27T15:00:00Z,"Milk - PDI",mlkpdi23,https://usda.library.cornell.edu/concern/publications/4b29b5974,N,N,N
2023-04-27T15:00:00Z,"Poultry - Production and Value",plva0423,https://usda.library.cornell.edu/concern/publications/m039k491c,N,N,N
2023-04-28T15:00:00Z,"Agricultural Prices",agpr0423,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2023-04-28T15:00:00Z,"Egg Products",eggs0423,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2023-04-28T15:00:00Z,"Peanut Prices",pnpr1723,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-05-01T15:00:00Z,"Cotton System",cact0523,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2023-05-01T15:00:00Z,"Fats & Oils",cafo0523,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2023-05-01T15:00:00Z,"Flour Milling",cafl0523,https://usda.library.cornell.edu/concern/publications/cr56n097m,N,N,N
2023-05-01T15:00:00Z,"Flour Milling - Ann.",caflan23,https://usda.library.cornell.edu/concern/publications/ws859f64s,N,N,N
2023-05-01T15:00:00Z,"Grain Crushings",cagc0523,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2023-05-01T16:00:00Z,"Crop Progress",prog1723,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-05-03T15:00:00Z,"Broiler Hatchery",brls1823,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-05-05T15:00:00Z,"Dairy Products",dary0523,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2023-05-05T15:00:00Z,"Peanut Prices",pnpr1823,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-05-08T15:00:00Z,"County Estimates  Cattle & Sheep",cectan23,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2023-05-08T15:00:00Z,"Noncitrus Fruits and Nuts - Ann.",ncit0523,https://usda.library.cornell.edu/concern/publications/zs25x846c,N,N,N
2023-05-08T16:00:00Z,"Crop Progress",prog1823,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-05-10T15:00:00Z,"Broiler Hatchery",brls1923,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-05-12T12:00:00Z,"Cotton Ginnings - Ann.",ctgnan19,https://usda.library.cornell.edu/concern/publications/6108vb275,N,N,N
2023-05-12T12:00:00Z,"Crop Production",crop0523,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2023-05-12T15:00:00Z,"Agricultural Chemical Usage - Field Crops",agcufc23,https://www.nass.usda.gov/Surveys/Guide_to_NASS_Surveys/Chemical_Use,Y,N,N
2023-05-12T15:00:00Z,"County Estimates  Cotton",cectan23,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2023-05-12T15:00:00Z,"County Estimates  Peanuts",cepnal23,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2023-05-12T15:00:00Z,"Peanut Prices",pnpr1923,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-05-12T15:00:00Z,"Turkey Hatchery",tkha0523,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2023-05-15T15:00:00Z,"North American Flour Milling Products Summary",cairus23,https://usda.library.cornell.edu/concern/publications/n87100088,N,N,N
2023-05-15T16:00:00Z,"Crop Progress",prog1923,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-05-17T15:00:00Z,"Broiler Hatchery",brls2023,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-05-19T15:00:00Z,"Cattle on Feed",cofd0523,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2023-05-19T15:00:00Z,"Chickens and Eggs",ckeg0523,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2023-05-19T15:00:00Z,"Milk Production",mkpr0523,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2023-05-19T15:00:00Z,"Peanut Prices",pnpr2023,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-05-22T16:00:00Z,"Crop Progress",prog2023,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-05-24T15:00:00Z,"Broiler Hatchery",brls2123,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-05-24T15:00:00Z,"Cold Storage",cost0523,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2023-05-24T15:00:00Z,"Farm Labor",fmla0523,https://usda.library.cornell.edu/concern/publications/x920fw89s,N,N,N
2023-05-25T15:00:00Z,"Floriculture Crops",floran23,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2023-05-25T15:00:00Z,"Livestock Slaughter",lstk0523,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2023-05-25T15:00:00Z,"Poultry Slaughter",psla0523,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2023-05-26T15:00:00Z,"Peanut Prices",pnpr2123,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-05-26T15:00:00Z,"Peanut Stocks and Processing",pnst0523,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2023-05-30T16:00:00Z,"Crop Progress",prog2123,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-05-31T15:00:00Z,"Agricultural Prices",agpr0523,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2023-05-31T15:00:00Z,"Broiler Hatchery",brls2223,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-05-31T15:00:00Z,"Egg Products",eggs0523,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2023-06-01T15:00:00Z,"Cotton System",cact0623,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2023-06-01T15:00:00Z,"Fats & Oils",cafo0623,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2023-06-01T15:00:00Z,"Grain Crushings",cagc0623,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2023-06-02T15:00:00Z,"Peanut Prices",pnpr2223,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-06-05T15:00:00Z,"County Estimates  Poultry",cepoan23,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2023-06-05T15:00:00Z,"Dairy Products",dary0623,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2023-06-05T16:00:00Z,"Crop Progress",prog2223,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-06-07T15:00:00Z,"Broiler Hatchery",brls2323,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-06-09T12:00:00Z,"Crop Production",crop0623,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2023-06-09T15:00:00Z,"Peanut Prices",pnpr2323,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-06-12T16:00:00Z,"Crop Progress",prog2323,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-06-14T15:00:00Z,"Broiler Hatchery",brls2423,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-06-14T15:00:00Z,"Turkey Hatchery",tkha0623,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2023-06-16T15:00:00Z,"Peanut Prices",pnpr2423,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-06-16T15:00:00Z,"Potato Stocks",post0623,https://usda.library.cornell.edu/concern/publications/47429915b,N,N,N
2023-06-20T16:00:00Z,"Crop Progress",prog2423,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-06-21T15:00:00Z,"Broiler Hatchery",brls2523,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-06-21T15:00:00Z,"Milk Production",mkpr0623,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2023-06-22T15:00:00Z,"Livestock Slaughter",lstk0623,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2023-06-23T15:00:00Z,"Cattle on Feed",cofd0623,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2023-06-23T15:00:00Z,"Chickens and Eggs",ckeg0623,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2023-06-23T15:00:00Z,"Cold Storage",cost0623,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2023-06-23T15:00:00Z,"Peanut Prices",pnpr2523,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-06-26T15:00:00Z,"Peanut Stocks and Processing",pnst0623,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2023-06-26T15:00:00Z,"Poultry Slaughter",psla0623,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2023-06-26T16:00:00Z,"Crop Progress",prog2523,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-06-28T15:00:00Z,"Broiler Hatchery",brls2623,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-06-28T15:00:00Z,"Egg Products",eggs0623,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2023-06-29T15:00:00Z,"Hogs and Pigs",hgpg0623,https://usda.library.cornell.edu/concern/publications/rj430453j,N,N,Y
2023-06-30T12:00:00Z,"Acreage",acrg0623,https://usda.library.cornell.edu/concern/publications/j098zb09z,N,N,Y
2023-06-30T12:00:00Z,"Grain Stocks",grst0623,https://usda.library.cornell.edu/concern/publications/xg94hp534,N,N,Y
2023-06-30T12:00:00Z,"Rice Stocks",rice0623,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2023-06-30T15:00:00Z,"Agricultural Prices",agpr0623,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2023-06-30T15:00:00Z,"Peanut Prices",pnpr2623,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-07-03T15:00:00Z,"Cotton System",cact0623,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2023-07-03T15:00:00Z,"Fats & Oils",cafo0623,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2023-07-03T15:00:00Z,"Grain Crushings",cagc0623,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2023-07-03T16:00:00Z,"Crop Progress",prog2623,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-07-06T15:00:00Z,"Broiler Hatchery",brls2723,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-07-06T15:00:00Z,"Dairy Products",dary0623,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2023-07-07T15:00:00Z,"Peanut Prices",pnpr2723,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-07-10T16:00:00Z,"Crop Progress",prog2723,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-07-12T12:00:00Z,"Crop Production",crop0723,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2023-07-12T15:00:00Z,"Broiler Hatchery",brls2823,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-07-14T15:00:00Z,"Mink",mink0723,https://usda.library.cornell.edu/concern/publications/2227mp65f,N,N,N
2023-07-14T15:00:00Z,"Peanut Prices",pnpr2823,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-07-14T15:00:00Z,"Turkey Hatchery",tkha0723,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2023-07-17T16:00:00Z,"Crop Progress",prog2823,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-07-19T15:00:00Z,"Agricultural Chemical Usage - Vegetables",agrichemveg23,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2023-07-19T15:00:00Z,"Broiler Hatchery",brls2923,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-07-19T15:00:00Z,"Catfish Production",cfpd0723,https://usda.library.cornell.edu/concern/publications/bg257f046,N,N,N
2023-07-20T15:00:00Z,"Livestock Slaughter",lstk0723,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2023-07-20T15:00:00Z,"Milk Production",mkpr0723,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2023-07-21T15:00:00Z,"Cattle",catl0723,https://usda.library.cornell.edu/concern/publications/h702q636h,N,N,Y
2023-07-21T15:00:00Z,"Cattle on Feed",cofd0723,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2023-07-21T15:00:00Z,"Peanut Prices",pnpr2923,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-07-24T15:00:00Z,"Chickens and Eggs",ckeg0723,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2023-07-24T16:00:00Z,"Crop Progress",prog2923,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-07-25T15:00:00Z,"Cold Storage",cost0723,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2023-07-25T15:00:00Z,"Poultry Slaughter",psla0723,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2023-07-26T15:00:00Z,"Broiler Hatchery",brls3023,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-07-26T15:00:00Z,"Peanut Stocks and Processing",pnst0723,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2023-07-28T15:00:00Z,"Agricultural Prices",agpr0723,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2023-07-28T15:00:00Z,"Egg Products",eggs0723,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2023-07-28T15:00:00Z,"Farm Production Expenditures",fpex0723,https://usda.library.cornell.edu/concern/publications/qz20ss48r,N,N,N
2023-07-28T15:00:00Z,"Peanut Prices",pnpr3023,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-07-31T16:00:00Z,"Crop Progress",prog3023,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-08-01T15:00:00Z,"Cotton System",cact0823,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2023-08-01T15:00:00Z,"Fats & Oils",cafo0823,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2023-08-01T15:00:00Z,"Flour Milling",cafl0823,https://usda.library.cornell.edu/concern/publications/cr56n097m,N,N,N
2023-08-01T15:00:00Z,"Grain Crushings",cagc0823,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2023-08-01T15:00:00Z,"Honey Bee Colonies",hcny0823,https://usda.library.cornell.edu/concern/publications/rn301137d,N,N,N
2023-08-02T15:00:00Z,"Broiler Hatchery",brls3123,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-08-04T15:00:00Z,"Cash Rents- State",rent0823,https://quickstats.nass.usda.gov/results/58B27A06-F574-315B-A854-9BF568F17652#7878272B-A9F3-3BC2-960D-5F03B7DF4826,Y,N,N
2023-08-04T15:00:00Z,"Dairy Products",dary0823,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2023-08-04T15:00:00Z,"Land Values",land0823,https://usda.library.cornell.edu/concern/publications/pn89d6567,N,N,N
2023-08-04T15:00:00Z,"Peanut Prices",pnpr3123,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-08-07T16:00:00Z,"Crop Progress",prog3123,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-08-09T15:00:00Z,"Broiler Hatchery",brls3223,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-08-11T12:00:00Z,"Cotton Ginnings",ctgn3223,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2023-08-11T12:00:00Z,"Crop Production",crop0823,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2023-08-11T15:00:00Z,"Peanut Prices",pnpr3223,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2023-08-14T15:00:00Z,"Turkey Hatchery",tkha0823,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2023-08-14T16:00:00Z,"Crop Progress",prog3223,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2023-08-16T15:00:00Z,"Broiler Hatchery",brls3323,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2023-08-16T15:00:00Z,"County Estimates  Hogs",cehgan23,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
